Format Version,1.21,Take Name,PiernaI,Capture Frame Rate,120.000000,Export Frame Rate,30.000000,Capture Start Time,2017-11-09 10.31.32.923 AM,Total Frames in Take,751,Total Exported Frames,189,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Head,Head,Head,RArm,RArm,RArm,RLeg,RLeg,RLeg,LLeg,LLeg,LLeg,Torso,Torso,Torso,LArm,LArm,LArm
,,"8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357067","8392B20CF49E357067","8392B20CF49E357067","8392B20CF49E357068","8392B20CF49E357068","8392B20CF49E357068","8392B20CF49E357069","8392B20CF49E357069","8392B20CF49E357069","8392B20CF49E35706E","8392B20CF49E35706E","8392B20CF49E35706E","8392B20CF49E35706F","8392B20CF49E35706F","8392B20CF49E35706F"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
5,0.166667,-0.145554,1.695653,0.000439,-0.068493,0.821091,-0.281874,-0.097415,0.093392,-0.232621,-0.094022,0.087684,0.206119,-0.154163,1.113652,-0.015058,-0.107279,0.830992,0.247183
6,0.200000,-0.145509,1.695704,0.000314,-0.068458,0.821054,-0.281779,-0.097402,0.093396,-0.232616,-0.094011,0.087711,0.206117,-0.154098,1.113642,-0.015075,-0.107427,0.831027,0.247190
7,0.233333,-0.145413,1.695742,0.000252,-0.068382,0.821025,-0.281744,-0.097404,0.093384,-0.232622,-0.094012,0.087697,0.206110,-0.154079,1.113555,-0.015143,-0.107601,0.831046,0.247274
8,0.266667,-0.145331,1.695731,0.000248,-0.068230,0.820983,-0.281738,-0.097398,0.093386,-0.232618,-0.093987,0.087710,0.206105,-0.154098,1.113494,-0.015139,-0.107599,0.831072,0.247348
9,0.300000,-0.145387,1.695747,0.000212,-0.067918,0.820799,-0.281616,-0.097394,0.093410,-0.232619,-0.093969,0.087737,0.206104,-0.154064,1.113420,-0.015132,-0.107582,0.831061,0.247370
10,0.333333,-0.145500,1.695774,0.000132,-0.067640,0.820667,-0.281628,-0.097381,0.093412,-0.232621,-0.093939,0.087783,0.206095,-0.154007,1.113370,-0.015122,-0.107551,0.831021,0.247444
11,0.366667,-0.145736,1.695697,-0.000017,-0.067363,0.820611,-0.281609,-0.097385,0.093426,-0.232630,-0.093912,0.087772,0.206109,-0.154015,1.113305,-0.015022,-0.107487,0.830969,0.247686
12,0.400000,-0.146050,1.695629,-0.000320,-0.066999,0.820596,-0.281513,-0.097400,0.093434,-0.232621,-0.093834,0.087801,0.206168,-0.154093,1.113305,-0.014804,-0.107400,0.830924,0.248259
13,0.433333,-0.146062,1.695219,-0.000892,-0.066693,0.820351,-0.281282,-0.097424,0.093424,-0.232623,-0.093775,0.087834,0.206218,-0.154127,1.113297,-0.014672,-0.107316,0.830894,0.248515
14,0.466667,-0.146582,1.695046,-0.001563,-0.066482,0.820145,-0.281269,-0.097436,0.093419,-0.232620,-0.093792,0.087949,0.206300,-0.154216,1.113241,-0.014751,-0.107165,0.830915,0.248697
15,0.500000,-0.147270,1.694908,-0.002477,-0.066322,0.820000,-0.281685,-0.097429,0.093435,-0.232614,-0.093736,0.087995,0.206306,-0.154357,1.113122,-0.014928,-0.106870,0.831068,0.248856
16,0.533333,-0.147946,1.694781,-0.003590,-0.066171,0.819663,-0.282214,-0.097420,0.093441,-0.232620,-0.093682,0.088032,0.206315,-0.154455,1.112998,-0.015227,-0.106531,0.831171,0.248804
17,0.566667,-0.148812,1.694754,-0.004960,-0.066270,0.819489,-0.283042,-0.097431,0.093436,-0.232608,-0.093657,0.088037,0.206330,-0.154499,1.112918,-0.015728,-0.105927,0.831251,0.248608
18,0.600000,-0.149983,1.694660,-0.006546,-0.066491,0.819533,-0.284105,-0.097447,0.093441,-0.232597,-0.093621,0.088057,0.206377,-0.154445,1.112989,-0.016440,-0.105506,0.831434,0.248368
19,0.633333,-0.151332,1.694535,-0.008299,-0.066785,0.819573,-0.285292,-0.097455,0.093435,-0.232600,-0.093548,0.088032,0.206496,-0.154312,1.113071,-0.017472,-0.105003,0.831613,0.247769
20,0.666667,-0.152975,1.694401,-0.010271,-0.067056,0.819570,-0.286663,-0.097453,0.093426,-0.232630,-0.093569,0.087995,0.206544,-0.154353,1.113105,-0.018961,-0.104353,0.831830,0.246973
21,0.700000,-0.154791,1.694052,-0.012453,-0.067341,0.819637,-0.288230,-0.097420,0.093428,-0.232671,-0.093677,0.087968,0.206503,-0.154517,1.113163,-0.020833,-0.103695,0.831927,0.245692
22,0.733333,-0.156714,1.693674,-0.014923,-0.067625,0.819514,-0.290283,-0.097351,0.093396,-0.232744,-0.093731,0.087950,0.206494,-0.154966,1.112973,-0.022930,-0.103054,0.832087,0.244424
23,0.766667,-0.158706,1.693247,-0.017604,-0.067872,0.819305,-0.292658,-0.097298,0.093370,-0.232832,-0.093787,0.087928,0.206470,-0.155619,1.112844,-0.025121,-0.102302,0.832071,0.242667
24,0.800000,-0.160570,1.692725,-0.020554,-0.068166,0.818966,-0.295335,-0.097256,0.093368,-0.232906,-0.093847,0.087901,0.206459,-0.156229,1.112620,-0.027370,-0.101691,0.832267,0.240527
25,0.833333,-0.162361,1.692339,-0.023747,-0.068697,0.818468,-0.298292,-0.097207,0.093349,-0.232973,-0.093925,0.087864,0.206446,-0.156959,1.112502,-0.029501,-0.101190,0.832289,0.238049
26,0.866667,-0.164067,1.692029,-0.027235,-0.069382,0.818095,-0.301556,-0.097177,0.093294,-0.233005,-0.094022,0.087792,0.206430,-0.157738,1.112227,-0.031626,-0.101074,0.832297,0.235151
27,0.900000,-0.165717,1.691750,-0.030820,-0.070368,0.817842,-0.304789,-0.097173,0.093249,-0.233050,-0.094092,0.087746,0.206431,-0.158560,1.111997,-0.033560,-0.101167,0.832550,0.232265
28,0.933333,-0.167345,1.691426,-0.034379,-0.071474,0.817645,-0.307868,-0.097190,0.093181,-0.233086,-0.094141,0.087631,0.206385,-0.159592,1.111909,-0.035226,-0.101450,0.832657,0.229279
29,0.966667,-0.168959,1.691134,-0.037841,-0.072787,0.817392,-0.310808,-0.097200,0.093083,-0.233164,-0.094231,0.087523,0.206348,-0.160550,1.111670,-0.036670,-0.101898,0.832893,0.226563
30,1.000000,-0.170423,1.691011,-0.040941,-0.074419,0.817610,-0.313811,-0.097172,0.092904,-0.233212,-0.094303,0.087487,0.206346,-0.161723,1.111518,-0.037630,-0.103122,0.833025,0.224086
31,1.033333,-0.171789,1.690982,-0.043852,-0.075848,0.817554,-0.315843,-0.097215,0.092863,-0.233214,-0.094353,0.087448,0.206408,-0.162817,1.111483,-0.038011,-0.104637,0.833362,0.221938
32,1.066667,-0.173039,1.690935,-0.046378,-0.077598,0.817780,-0.317586,-0.097263,0.092819,-0.233221,-0.094407,0.087346,0.206547,-0.163673,1.111463,-0.038061,-0.106609,0.833814,0.220560
33,1.100000,-0.174395,1.690993,-0.048400,-0.079337,0.818176,-0.318841,-0.097308,0.092788,-0.233206,-0.094464,0.087183,0.206772,-0.164814,1.111570,-0.038091,-0.109129,0.834206,0.219607
34,1.133333,-0.175613,1.691121,-0.049992,-0.081101,0.818621,-0.319292,-0.097439,0.092885,-0.233179,-0.094655,0.087206,0.207252,-0.165762,1.111796,-0.038384,-0.111593,0.834965,0.219550
35,1.166667,-0.176866,1.691224,-0.051416,-0.082888,0.819438,-0.319634,-0.097513,0.092881,-0.233174,-0.094725,0.087050,0.207538,-0.166502,1.112218,-0.039138,-0.114444,0.835750,0.220078
36,1.200000,-0.178063,1.691301,-0.052720,-0.084590,0.820463,-0.319915,-0.097564,0.092865,-0.233181,-0.094727,0.086819,0.207636,-0.167302,1.112531,-0.040405,-0.117201,0.836148,0.221080
37,1.233333,-0.179200,1.691320,-0.053911,-0.086158,0.821593,-0.320383,-0.097612,0.092900,-0.233186,-0.094801,0.086852,0.207771,-0.168020,1.112584,-0.041974,-0.120092,0.836402,0.221813
38,1.266667,-0.180342,1.691254,-0.055169,-0.087575,0.822731,-0.321459,-0.097603,0.092946,-0.233196,-0.094791,0.086607,0.207991,-0.168673,1.112554,-0.044033,-0.122686,0.836130,0.222834
39,1.300000,-0.181552,1.691185,-0.056544,-0.088710,0.823837,-0.323059,-0.097586,0.092938,-0.233199,-0.094825,0.086388,0.208008,-0.169316,1.112597,-0.046723,-0.125116,0.835906,0.223695
40,1.333333,-0.182808,1.691105,-0.058175,-0.089661,0.824951,-0.325674,-0.097610,0.092983,-0.233187,-0.094988,0.086290,0.208094,-0.169964,1.112627,-0.050156,-0.127493,0.836021,0.223913
41,1.366667,-0.184010,1.691154,-0.060095,-0.090286,0.826271,-0.329638,-0.097650,0.092989,-0.233153,-0.095223,0.086239,0.208258,-0.170553,1.112747,-0.053914,-0.129432,0.836283,0.223496
42,1.400000,-0.185176,1.691207,-0.062519,-0.090731,0.827157,-0.334537,-0.097641,0.093053,-0.233173,-0.095491,0.086103,0.208356,-0.171113,1.112991,-0.057986,-0.131641,0.836733,0.221992
43,1.433333,-0.186347,1.691288,-0.065571,-0.090813,0.828023,-0.340309,-0.097556,0.092956,-0.232971,-0.095931,0.086105,0.208417,-0.171486,1.113439,-0.062370,-0.132966,0.837224,0.219288
44,1.466667,-0.187546,1.691297,-0.069411,-0.090798,0.828609,-0.346860,-0.097548,0.092987,-0.233085,-0.096322,0.085914,0.208482,-0.171503,1.113851,-0.067134,-0.134301,0.837958,0.215279
45,1.500000,-0.188724,1.691118,-0.074052,-0.090526,0.828983,-0.353927,-0.097517,0.092932,-0.233237,-0.096794,0.085747,0.208553,-0.171565,1.114226,-0.072136,-0.134995,0.838528,0.210516
46,1.533333,-0.189873,1.690877,-0.079569,-0.090258,0.829237,-0.361231,-0.097469,0.092906,-0.233344,-0.097390,0.085578,0.208655,-0.171494,1.114509,-0.077670,-0.135522,0.839329,0.204560
47,1.566667,-0.190883,1.690666,-0.085855,-0.089889,0.829617,-0.368989,-0.097454,0.092896,-0.233421,-0.098315,0.085655,0.208848,-0.171508,1.114932,-0.083562,-0.135443,0.840067,0.198195
48,1.600000,-0.191606,1.690536,-0.092600,-0.089393,0.830062,-0.376738,-0.097436,0.092860,-0.233515,-0.099151,0.085499,0.209027,-0.171354,1.115372,-0.089945,-0.135016,0.840831,0.191156
49,1.633333,-0.191956,1.690518,-0.099462,-0.088899,0.830579,-0.384435,-0.097411,0.092847,-0.233603,-0.099883,0.085383,0.209478,-0.171020,1.115876,-0.096890,-0.133636,0.841543,0.184593
50,1.666667,-0.191915,1.690576,-0.106405,-0.088536,0.831329,-0.391905,-0.097376,0.092847,-0.233691,-0.100693,0.085409,0.209601,-0.170395,1.116393,-0.104183,-0.131549,0.842036,0.178645
51,1.700000,-0.191549,1.690600,-0.113317,-0.088249,0.831756,-0.399211,-0.097325,0.092836,-0.233792,-0.101759,0.085357,0.209799,-0.169381,1.116726,-0.111865,-0.128759,0.842095,0.172692
52,1.733333,-0.191019,1.690562,-0.120246,-0.087907,0.832301,-0.406534,-0.097282,0.092829,-0.233896,-0.102803,0.085260,0.210026,-0.168291,1.117106,-0.119787,-0.125388,0.841795,0.167424
53,1.766667,-0.190305,1.690362,-0.127391,-0.087519,0.832632,-0.414028,-0.097213,0.092846,-0.233986,-0.103885,0.085089,0.210304,-0.166949,1.117340,-0.128092,-0.121585,0.841516,0.162189
54,1.800000,-0.189474,1.689997,-0.134725,-0.087123,0.832848,-0.421674,-0.097124,0.092875,-0.234074,-0.105313,0.084978,0.210743,-0.165310,1.117530,-0.136630,-0.117234,0.841105,0.157149
55,1.833333,-0.188640,1.689497,-0.142416,-0.086492,0.833022,-0.429470,-0.096981,0.092862,-0.234188,-0.106828,0.084854,0.210660,-0.163450,1.117758,-0.145212,-0.112549,0.840743,0.152200
56,1.866667,-0.187739,1.688905,-0.150412,-0.085750,0.833099,-0.437523,-0.096882,0.092879,-0.234305,-0.108652,0.084913,0.210360,-0.161336,1.118222,-0.153685,-0.107814,0.840959,0.146860
57,1.900000,-0.186891,1.688396,-0.158755,-0.084788,0.833381,-0.446340,-0.096831,0.092840,-0.234444,-0.111014,0.085267,0.209766,-0.159004,1.118709,-0.161968,-0.102594,0.841908,0.141989
58,1.933333,-0.186008,1.687902,-0.167354,-0.083640,0.833433,-0.454967,-0.096825,0.092772,-0.234642,-0.113211,0.085759,0.209207,-0.156929,1.119379,-0.170122,-0.097601,0.843695,0.137166
59,1.966667,-0.185100,1.687519,-0.176227,-0.082172,0.833524,-0.464084,-0.096820,0.092755,-0.234937,-0.115356,0.087021,0.208239,-0.154984,1.120020,-0.177851,-0.093230,0.846088,0.131821
60,2.000000,-0.183893,1.687389,-0.185170,-0.080556,0.833044,-0.473160,-0.096930,0.093021,-0.235403,-0.118061,0.090788,0.205373,-0.153456,1.120247,-0.184825,-0.089145,0.848712,0.127249
61,2.033333,-0.182448,1.687507,-0.194028,-0.078821,0.832408,-0.482420,-0.096945,0.092955,-0.235574,-0.121184,0.095551,0.201504,-0.152250,1.120142,-0.190979,-0.085427,0.851125,0.122765
62,2.066667,-0.180837,1.687702,-0.202804,-0.077585,0.831549,-0.491282,-0.096950,0.092851,-0.235691,-0.125266,0.100680,0.194096,-0.151128,1.120096,-0.196421,-0.082356,0.853010,0.118690
63,2.100000,-0.179398,1.687946,-0.211268,-0.076581,0.830554,-0.499616,-0.096769,0.092533,-0.235862,-0.130305,0.108731,0.180293,-0.150390,1.120306,-0.201422,-0.080179,0.854410,0.114391
64,2.133333,-0.178096,1.688264,-0.219511,-0.075870,0.829777,-0.507467,-0.096805,0.092439,-0.236032,-0.135700,0.115995,0.165129,-0.149907,1.120751,-0.206107,-0.078235,0.855314,0.110074
65,2.166667,-0.176962,1.688587,-0.227410,-0.075552,0.829497,-0.514411,-0.096877,0.092314,-0.236043,-0.140403,0.122019,0.150666,-0.149489,1.121565,-0.210507,-0.076510,0.856321,0.106320
66,2.200000,-0.175828,1.689000,-0.234654,-0.075624,0.829401,-0.519972,-0.097272,0.092431,-0.235928,-0.145548,0.128868,0.135845,-0.149191,1.122327,-0.214314,-0.075470,0.857370,0.102573
67,2.233333,-0.174553,1.689554,-0.241256,-0.076390,0.829299,-0.524379,-0.097431,0.092291,-0.235967,-0.150606,0.135062,0.119990,-0.149250,1.123074,-0.217263,-0.074658,0.858580,0.099318
68,2.266667,-0.173142,1.690188,-0.247125,-0.077186,0.828867,-0.527543,-0.097593,0.092149,-0.236010,-0.156253,0.141600,0.101846,-0.149427,1.123703,-0.219901,-0.073981,0.859664,0.096503
69,2.300000,-0.171791,1.690834,-0.252326,-0.078501,0.828460,-0.529715,-0.097738,0.092000,-0.235965,-0.162602,0.149377,0.081914,-0.149888,1.124014,-0.222449,-0.073393,0.860560,0.093996
70,2.333333,-0.170447,1.691615,-0.256900,-0.079519,0.827582,-0.530982,-0.097742,0.091647,-0.235773,-0.169502,0.158552,0.060957,-0.150341,1.124452,-0.224559,-0.073389,0.861689,0.091674
71,2.366667,-0.169336,1.692369,-0.260885,-0.080808,0.826728,-0.531354,-0.097605,0.091299,-0.235679,-0.175859,0.167483,0.040945,-0.150501,1.125219,-0.226574,-0.073749,0.862585,0.089191
72,2.400000,-0.168488,1.692827,-0.264345,-0.082301,0.825631,-0.530541,-0.097705,0.091194,-0.235782,-0.182771,0.177845,0.022614,-0.150709,1.126178,-0.228839,-0.074494,0.863751,0.086864
73,2.433333,-0.167815,1.693168,-0.267400,-0.084133,0.824848,-0.529201,-0.097854,0.091126,-0.236099,-0.190768,0.189203,0.005891,-0.150977,1.126881,-0.231263,-0.075333,0.864733,0.084864
74,2.466667,-0.167296,1.693626,-0.270218,-0.086106,0.824138,-0.527561,-0.097900,0.090961,-0.236636,-0.199807,0.201393,-0.009235,-0.151465,1.127526,-0.233802,-0.076332,0.865862,0.082830
75,2.500000,-0.166779,1.694054,-0.272750,-0.088010,0.823629,-0.525698,-0.098022,0.090899,-0.237116,-0.209085,0.213344,-0.021545,-0.152091,1.128322,-0.236699,-0.077111,0.866662,0.080841
76,2.533333,-0.166159,1.694604,-0.275101,-0.089830,0.823688,-0.524161,-0.098130,0.090846,-0.237440,-0.218858,0.225579,-0.031961,-0.152530,1.129214,-0.239519,-0.077815,0.867131,0.078614
77,2.566667,-0.165510,1.695215,-0.277199,-0.091629,0.824022,-0.523064,-0.098214,0.090744,-0.237645,-0.228699,0.237705,-0.040499,-0.152823,1.130184,-0.241964,-0.078931,0.867656,0.076699
78,2.600000,-0.164861,1.695881,-0.279090,-0.093138,0.824458,-0.522079,-0.098331,0.090690,-0.237780,-0.239235,0.249789,-0.047450,-0.152843,1.131255,-0.243944,-0.080121,0.867834,0.074689
79,2.633333,-0.164277,1.696424,-0.280727,-0.094324,0.825115,-0.521460,-0.098442,0.090654,-0.237759,-0.249799,0.261557,-0.052934,-0.152953,1.132452,-0.245663,-0.081034,0.867838,0.072333
80,2.666667,-0.163684,1.696621,-0.282114,-0.095212,0.825624,-0.521554,-0.098554,0.090748,-0.237530,-0.259809,0.271747,-0.056866,-0.153212,1.133551,-0.247258,-0.082294,0.867965,0.070169
81,2.700000,-0.162958,1.696649,-0.283137,-0.095685,0.825701,-0.522138,-0.098785,0.090851,-0.237401,-0.270153,0.281355,-0.060199,-0.153571,1.133904,-0.248936,-0.083559,0.867665,0.068106
82,2.733333,-0.162278,1.696710,-0.283835,-0.095848,0.825528,-0.523125,-0.098780,0.090827,-0.237390,-0.279878,0.289281,-0.063159,-0.153892,1.134313,-0.250238,-0.085073,0.867269,0.066409
83,2.766667,-0.161584,1.696691,-0.284373,-0.095523,0.825355,-0.524589,-0.098762,0.090783,-0.237260,-0.288950,0.295679,-0.065685,-0.154169,1.134778,-0.251237,-0.086018,0.866873,0.064692
84,2.800000,-0.160902,1.696773,-0.284717,-0.094964,0.825109,-0.526248,-0.098989,0.091174,-0.237288,-0.297671,0.300883,-0.068643,-0.154552,1.135217,-0.252588,-0.086853,0.866537,0.063052
85,2.833333,-0.160078,1.697087,-0.284970,-0.094179,0.825094,-0.528066,-0.099349,0.091474,-0.237781,-0.305527,0.305346,-0.071298,-0.155023,1.135550,-0.253970,-0.087666,0.866017,0.061384
86,2.866667,-0.159129,1.697564,-0.285182,-0.093344,0.825206,-0.529926,-0.099151,0.091196,-0.237474,-0.312282,0.309003,-0.073852,-0.155321,1.135890,-0.254943,-0.088526,0.865503,0.059617
87,2.900000,-0.158370,1.698061,-0.285355,-0.092581,0.825478,-0.531589,-0.099174,0.091201,-0.237465,-0.318566,0.311673,-0.077232,-0.155570,1.136163,-0.255787,-0.089117,0.865063,0.057857
88,2.933333,-0.157664,1.698488,-0.285407,-0.091763,0.825708,-0.533122,-0.099201,0.091186,-0.237445,-0.324237,0.314038,-0.081474,-0.155841,1.136275,-0.256604,-0.089680,0.864653,0.056493
89,2.966667,-0.157276,1.698758,-0.285307,-0.090867,0.825900,-0.534301,-0.099216,0.091175,-0.237525,-0.328842,0.315577,-0.085372,-0.155967,1.136264,-0.257482,-0.089991,0.863992,0.054982
90,3.000000,-0.157242,1.698781,-0.285114,-0.090302,0.826273,-0.535704,-0.099219,0.091163,-0.237638,-0.332698,0.317129,-0.089102,-0.155901,1.136403,-0.258279,-0.090260,0.863389,0.053756
91,3.033333,-0.157495,1.698677,-0.284851,-0.089595,0.826420,-0.536560,-0.099009,0.090904,-0.237738,-0.335950,0.318944,-0.091865,-0.155882,1.136511,-0.259010,-0.090186,0.862714,0.052447
92,3.066667,-0.157883,1.698519,-0.284549,-0.089067,0.826976,-0.537768,-0.098977,0.090907,-0.237839,-0.338776,0.321137,-0.094626,-0.156003,1.136538,-0.259810,-0.090218,0.862262,0.051230
93,3.100000,-0.158277,1.698457,-0.284273,-0.088412,0.827293,-0.538483,-0.098994,0.090887,-0.237959,-0.341432,0.323728,-0.097538,-0.155934,1.136594,-0.260647,-0.089929,0.861955,0.050185
94,3.133333,-0.158734,1.698403,-0.283934,-0.087951,0.827837,-0.539086,-0.099035,0.090878,-0.238131,-0.343703,0.326195,-0.099944,-0.155673,1.136997,-0.261521,-0.089495,0.861697,0.049265
95,3.166667,-0.159419,1.698270,-0.283456,-0.087596,0.828698,-0.539570,-0.099043,0.090884,-0.238269,-0.345858,0.328313,-0.100748,-0.155427,1.137587,-0.262465,-0.089039,0.861548,0.048562
96,3.200000,-0.160042,1.698121,-0.282989,-0.087433,0.829749,-0.540212,-0.099053,0.090868,-0.238404,-0.348334,0.330333,-0.100390,-0.155466,1.138106,-0.263294,-0.088588,0.861426,0.048049
97,3.233333,-0.160411,1.698009,-0.282247,-0.087173,0.830835,-0.540822,-0.099050,0.090857,-0.238536,-0.350521,0.331579,-0.099709,-0.155458,1.138393,-0.263867,-0.088027,0.861110,0.047594
98,3.266667,-0.160522,1.698004,-0.281187,-0.086771,0.831773,-0.541483,-0.099039,0.090859,-0.238618,-0.352585,0.332716,-0.099258,-0.155090,1.138447,-0.264453,-0.087352,0.860596,0.047347
99,3.300000,-0.160491,1.697941,-0.279832,-0.086401,0.832331,-0.542051,-0.099025,0.090841,-0.238688,-0.353873,0.333205,-0.098712,-0.154830,1.138374,-0.265084,-0.086688,0.859711,0.047135
100,3.333333,-0.160643,1.697704,-0.278212,-0.086294,0.833004,-0.542948,-0.099008,0.090811,-0.238715,-0.354960,0.333819,-0.098868,-0.154652,1.138226,-0.265537,-0.085857,0.858773,0.047050
